activity_id,user_id,steps,minutes_meditated,activity_type,date,calories_burned,gym_visit,week
10389,481,10895,0,Crossfit,2024-04-14,835.1034826534708,True,15
10390,481,8363,0,Crossfit,2024-04-15,834.7771950654665,True,16
10391,481,6177,0,Crossfit,2024-04-16,852.6870976971752,True,16
10392,481,5918,0,Crossfit,2024-04-17,631.5997815391161,True,16
10393,352,5330,0,Meditação,2024-05-22,24.404147295987705,True,21
10394,352,5467,0,Meditação,2024-05-23,39.83748200617936,True,21
10395,352,5686,0,Meditação,2024-05-24,13.598471631621871,True,21
10396,352,12436,0,Meditação,2024-05-25,21.075684350221877,True,21
10397,352,14969,0,Meditação,2024-05-26,34.55264263630445,True,21
10398,352,14573,0,Meditação,2024-05-27,28.64018762276432,True,22
10399,352,12620,0,Meditação,2024-05-28,22.05654931224672,True,22
10400,352,7618,0,Meditação,2024-05-29,21.132911203651545,True,22
10401,560,6613,0,Bike Indoor,2024-04-17,494.7810596836981,True,16
10402,560,7746,0,Bike Indoor,2024-04-18,343.170993231444,True,16
10403,560,11612,0,Bike Indoor,2024-04-19,440.8765469559876,True,16
10404,560,6755,0,Bike Indoor,2024-04-20,358.7673872554949,True,16
10405,560,9473,0,Bike Indoor,2024-04-21,531.7750215376991,True,16
10406,560,11911,0,Bike Indoor,2024-04-22,650.37673299976,True,17
10407,560,6024,0,Bike Indoor,2024-04-23,456.4619691451885,True,17
10408,560,12364,0,Bike Indoor,2024-04-24,317.8384491907183,True,17
10409,326,10996,0,Caminhada,2024-01-03,218.5767530465132,True,1
10410,326,11572,0,Caminhada,2024-01-04,80.05397356055423,True,1
10411,326,5268,0,Caminhada,2024-01-05,179.80246284733113,True,1
10412,326,6432,0,Caminhada,2024-01-06,223.6411756727524,True,1
10413,326,13246,0,Caminhada,2024-01-07,216.49376751546,True,1
10414,326,11711,0,Caminhada,2024-01-08,256.0868464787308,True,2
10415,326,14584,0,Caminhada,2024-01-09,223.0382734603966,True,2
10416,326,14985,0,Caminhada,2024-01-10,107.96714650598383,True,2
10417,443,11227,0,Caminhada,2023-10-25,153.5129004504039,True,43
10418,443,8017,0,Caminhada,2023-10-26,95.62615982936455,True,43
10419,443,13756,0,Caminhada,2023-10-27,283.25702116548644,True,43
10420,443,9255,0,Caminhada,2023-10-28,289.3821618487127,True,43
10421,443,6794,0,Caminhada,2023-10-29,230.7963259253701,True,43
10422,443,5831,0,Caminhada,2023-10-30,110.5424866335647,True,44
10423,443,5281,0,Caminhada,2023-10-31,174.3194817275214,True,44
10424,443,8657,0,Caminhada,2023-11-01,118.31667163609372,True,44
10425,100,11098,0,Meditação,2024-05-22,36.681713681846816,True,21
10426,100,14442,0,Meditação,2024-05-23,41.0213333625673,True,21
10427,100,13722,0,Meditação,2024-05-24,46.145875106347575,True,21
10428,100,8702,0,Meditação,2024-05-25,46.1203012964205,True,21
10429,100,5722,0,Meditação,2024-05-26,26.17111661267089,True,21
10430,100,14310,0,Meditação,2024-05-27,14.555173879187569,True,22
10431,100,11992,0,Meditação,2024-05-28,25.6374563882798,True,22
10432,100,7830,0,Meditação,2024-05-29,37.35836938121248,True,22
10433,59,11282,0,Crossfit,2023-11-01,501.122755684307,True,44
10434,59,13528,0,Crossfit,2023-11-02,968.26040799446,True,44
10435,59,10275,0,Crossfit,2023-11-03,865.6786579090395,True,44
10436,59,12183,0,Crossfit,2023-11-04,546.8184690727218,True,44
10437,59,6191,0,Crossfit,2023-11-05,541.5924673545584,True,44
10438,59,5352,0,Crossfit,2023-11-06,981.5295367468908,True,45
10439,59,8329,0,Crossfit,2023-11-07,860.2049034950048,True,45
10440,59,8428,0,Crossfit,2023-11-08,647.8827374130578,True,45
10441,508,5561,0,Caminhada,2023-10-18,263.8348721412076,True,42
10442,508,11654,0,Caminhada,2023-10-19,201.1849838784339,True,42
10443,508,5392,0,Caminhada,2023-10-20,220.59518370940688,True,42
10444,508,10031,0,Caminhada,2023-10-21,139.76031163355037,True,42
10445,508,14874,0,Caminhada,2023-10-22,166.03859681118314,True,42
10446,508,8090,0,Caminhada,2023-10-23,131.9814597868306,True,43
10447,508,9844,0,Caminhada,2023-10-24,264.0895008907411,True,43
10448,508,12142,0,Caminhada,2023-10-25,140.91741459708263,True,43
10449,258,12820,0,Corrida,2023-11-22,457.4449445749145,True,47
10450,258,11146,0,Corrida,2023-11-23,527.9374022023432,True,47
10451,258,6356,0,Corrida,2023-11-24,670.498784679414,True,47
10452,258,14086,0,Corrida,2023-11-25,480.20904436529247,True,47
10453,258,12432,0,Corrida,2023-11-26,573.7295221837157,True,47
10454,258,14310,0,Corrida,2023-11-27,525.6570541467671,True,48
10455,258,9336,0,Corrida,2023-11-28,797.2529425259742,True,48
10456,258,12296,0,Corrida,2023-11-29,603.7484661280926,True,48
10457,452,5424,0,Corrida,2024-05-08,419.47019214911336,True,19
10458,452,8296,0,Corrida,2024-05-09,487.7086369723269,True,19
10459,452,6200,0,Corrida,2024-05-10,494.8035300225408,True,19
10460,452,11140,0,Corrida,2024-05-11,709.3747009715333,True,19
10461,452,13625,0,Corrida,2024-05-12,638.1319739236246,True,19
10462,452,12627,0,Corrida,2024-05-13,473.0870728319012,True,20
10463,452,11868,0,Corrida,2024-05-14,545.0470594824493,True,20
10464,452,12068,0,Corrida,2024-05-15,430.6211552726867,True,20
10465,65,14310,0,Corrida,2024-05-08,466.0695244256237,True,19
10466,65,7307,0,Corrida,2024-05-09,603.4327315345699,True,19
10467,65,11404,0,Corrida,2024-05-10,600.6862609103596,True,19
10468,65,6287,0,Corrida,2024-05-11,555.7870659538228,True,19
10469,65,6861,0,Corrida,2024-05-12,687.1386456691233,True,19
10470,65,5803,0,Corrida,2024-05-13,776.92201883348,True,20
10471,65,7957,0,Corrida,2024-05-14,610.7580963691569,True,20
10472,65,11928,0,Corrida,2024-05-15,632.9830646859367,True,20
10473,595,6228,0,Meditação,2024-06-12,44.99008268401076,True,24
10474,595,11540,0,Meditação,2024-06-13,13.0122360680076,True,24
10475,595,8884,0,Meditação,2024-06-14,16.401211037711185,True,24
10476,595,9657,0,Meditação,2024-06-15,13.586602141243098,True,24
10477,595,14579,0,Meditação,2024-06-16,16.836203696346548,True,24
10478,595,14557,0,Meditação,2024-06-17,15.519509272998416,True,25
10479,595,13383,0,Meditação,2024-06-18,40.11026188596681,True,25
10480,595,11381,0,Meditação,2024-06-19,47.71741122936517,True,25
10481,985,5224,0,Corrida,2024-02-28,730.6159177853492,True,9
10482,985,14437,0,Corrida,2024-02-29,589.8287727886232,True,9
10483,985,6624,0,Corrida,2024-03-01,657.9536371117108,True,9
10484,985,8474,0,Corrida,2024-03-02,571.1786219363177,True,9
10485,985,5519,0,Corrida,2024-03-03,616.1181879418061,True,9
10486,985,5872,0,Corrida,2024-03-04,705.1283244924441,True,10
10487,985,8031,0,Corrida,2024-03-05,421.4943154918873,True,10
10488,985,12991,0,Corrida,2024-03-06,462.7577835899306,True,10
10489,266,8226,0,Corrida,2024-02-28,727.4018784578409,True,9
10490,266,6960,0,Corrida,2024-02-29,653.0111410125281,True,9
10491,266,6385,0,Corrida,2024-03-01,780.1100238928602,True,9
10492,266,10349,0,Corrida,2024-03-02,530.3949756410798,True,9
10493,266,8784,0,Corrida,2024-03-03,462.3772430085057,True,9
10494,266,5321,0,Corrida,2024-03-04,686.917523100163,True,10
10495,266,5843,0,Corrida,2024-03-05,432.3748126140845,True,10
10496,266,13602,0,Corrida,2024-03-06,646.1467265851511,True,10
10497,821,12330,0,Caminhada,2023-10-25,178.85993773256968,True,43
10498,821,11901,0,Caminhada,2023-10-26,256.7418581119965,True,43
10499,821,7500,0,Caminhada,2023-10-27,205.18654426187956,True,43
10500,821,7809,0,Caminhada,2023-10-28,174.4551141280902,True,43
10501,821,9154,0,Caminhada,2023-10-29,170.87666758360723,True,43
10502,821,8339,0,Caminhada,2023-10-30,223.4444179255415,True,44
10503,821,8071,0,Caminhada,2023-10-31,251.14555492771427,True,44
10504,821,10674,0,Caminhada,2023-11-01,155.61523283629498,True,44
10505,79,13404,0,Crossfit,2023-10-11,539.8008968883971,True,41
10506,79,11801,0,Crossfit,2023-10-12,836.2799956472334,True,41
10507,79,10633,0,Crossfit,2023-10-13,788.3821598052491,True,41
10508,79,11632,0,Crossfit,2023-10-14,606.5818086325902,True,41
10509,79,7601,0,Crossfit,2023-10-15,780.776499755784,True,41
10510,79,8538,0,Crossfit,2023-10-16,766.8371822567558,True,42
10511,79,13919,0,Crossfit,2023-10-17,623.1224628626767,True,42
10512,79,13784,0,Crossfit,2023-10-18,880.8113966083492,True,42
10513,315,12767,0,Caminhada,2024-06-05,266.0703795963344,True,23
10514,315,12558,0,Caminhada,2024-06-06,204.47374196630895,True,23
10515,315,5266,0,Caminhada,2024-06-07,190.4735673409222,True,23
10516,315,8883,0,Caminhada,2024-06-08,267.600676891214,True,23
10517,315,14394,0,Caminhada,2024-06-09,93.4725148901414,True,23
10518,315,11692,0,Caminhada,2024-06-10,199.83785823231497,True,24
10519,315,11788,0,Caminhada,2024-06-11,122.41959658667574,True,24
10520,315,13659,0,Caminhada,2024-06-12,194.20685208241312,True,24
10521,662,9792,0,Caminhada,2023-10-18,139.2369944724465,True,42
10522,662,12064,0,Caminhada,2023-10-19,266.694869453426,True,42
10523,662,5536,0,Caminhada,2023-10-20,128.44557468590094,True,42
10524,662,11122,0,Caminhada,2023-10-21,167.3539648976716,True,42
10525,662,9924,0,Caminhada,2023-10-22,129.3505940453939,True,42
10526,662,14574,0,Caminhada,2023-10-23,278.3074970889494,True,43
10527,662,10843,0,Caminhada,2023-10-24,250.6030456413744,True,43
10528,662,12963,0,Caminhada,2023-10-25,63.39097941661785,True,43
10529,947,12532,0,Bike Indoor,2023-11-15,504.8550086374222,True,46
10530,947,9455,0,Bike Indoor,2023-11-16,326.72676288887385,True,46
10531,947,8125,0,Bike Indoor,2023-11-17,467.64265350085617,True,46
10532,947,11238,0,Bike Indoor,2023-11-18,525.669888079307,True,46
10533,947,11972,0,Bike Indoor,2023-11-19,326.98516786715186,True,46
10534,947,8883,0,Bike Indoor,2023-11-20,390.6288781187541,True,47
10535,947,11364,0,Bike Indoor,2023-11-21,480.3011748449658,True,47
10536,947,12496,0,Bike Indoor,2023-11-22,319.35519557809727,True,47
10537,560,8019,0,Corrida,2023-11-22,518.6728808157709,True,47
10538,560,6512,0,Corrida,2023-11-23,452.86635204996577,True,47
10539,560,14215,0,Corrida,2023-11-24,794.2872884633446,True,47
10540,560,7318,0,Corrida,2023-11-25,542.7412209820443,True,47
10541,560,10929,0,Corrida,2023-11-26,568.0573083740417,True,47
10542,560,8083,0,Corrida,2023-11-27,537.329672118957,True,48
10543,560,11436,0,Corrida,2023-11-28,658.7347151443596,True,48
10544,560,14910,0,Corrida,2023-11-29,526.6073032123078,True,48
10545,917,13104,0,Bike Indoor,2023-11-29,549.715144203085,True,48
10546,917,9102,0,Bike Indoor,2023-11-30,467.6397695583844,True,48
10547,917,12292,0,Bike Indoor,2023-12-01,352.1086884758004,True,48
10548,917,10411,0,Bike Indoor,2023-12-02,501.5206291888607,True,48
10549,917,14721,0,Bike Indoor,2023-12-03,432.49355705737617,True,48
10550,917,11587,0,Bike Indoor,2023-12-04,483.8222932402536,True,49
10551,917,8520,0,Bike Indoor,2023-12-05,667.0220266904898,True,49
10552,917,5040,0,Bike Indoor,2023-12-06,346.4897066948185,True,49
10553,891,10994,0,Caminhada,2024-01-31,53.91029337905996,True,5
10554,891,8175,0,Caminhada,2024-02-01,78.56721556692551,True,5
10555,891,8331,0,Caminhada,2024-02-02,136.75761022049335,True,5
10556,891,14181,0,Caminhada,2024-02-03,241.98452154993933,True,5
10557,891,9125,0,Caminhada,2024-02-04,111.55544960116111,True,5
10558,891,10997,0,Caminhada,2024-02-05,277.0841815797194,True,6
10559,891,14529,0,Caminhada,2024-02-06,88.93290915939596,True,6
10560,891,11518,0,Caminhada,2024-02-07,212.00162336562312,True,6
10561,248,10694,0,Caminhada,2023-08-16,144.6939474846107,True,33
10562,248,12357,0,Caminhada,2023-08-17,192.57971929800905,True,33
10563,248,11696,0,Caminhada,2023-08-18,147.57372390116922,True,33
10564,248,7657,0,Caminhada,2023-08-19,214.17300924936524,True,33
10565,248,9875,0,Caminhada,2023-08-20,136.49214791693396,True,33
10566,248,9667,0,Caminhada,2023-08-21,106.10552645729106,True,34
10567,248,10601,0,Caminhada,2023-08-22,55.19534571236208,True,34
10568,248,12084,0,Caminhada,2023-08-23,220.40616463009255,True,34
10569,790,12344,0,Meditação,2024-07-17,45.179392339841975,True,29
10570,790,8091,0,Meditação,2024-07-18,36.99532626218007,True,29
10571,790,6039,0,Meditação,2024-07-19,41.86815716337797,True,29
10572,790,8346,0,Meditação,2024-07-20,30.94748200828768,True,29
10573,790,12926,0,Meditação,2024-07-21,45.26217942857004,True,29
10574,790,8403,0,Meditação,2024-07-22,15.763735088139669,True,30
10575,790,10529,0,Meditação,2024-07-23,40.80271294384581,True,30
10576,790,12561,0,Meditação,2024-07-24,48.99128280693993,True,30
10577,868,12368,0,Caminhada,2023-10-25,104.50683730242858,True,43
10578,868,12326,0,Caminhada,2023-10-26,185.0174801176053,True,43
10579,868,7145,0,Caminhada,2023-10-27,57.508623779357485,True,43
10580,868,11357,0,Caminhada,2023-10-28,189.65165949184504,True,43
10581,868,5444,0,Caminhada,2023-10-29,293.3835085287928,True,43
10582,868,5033,0,Caminhada,2023-10-30,92.60349643702146,True,44
10583,868,10292,0,Caminhada,2023-10-31,80.44644394245367,True,44
10584,868,5352,0,Caminhada,2023-11-01,105.57734017235651,True,44
10585,610,6628,0,Caminhada,2024-01-31,242.06261644962507,True,5
10586,610,14006,0,Caminhada,2024-02-01,118.9618440702108,True,5
10587,610,5252,0,Caminhada,2024-02-02,183.7682924623836,True,5
10588,610,9405,0,Caminhada,2024-02-03,164.85293527230027,True,5
10589,610,5196,0,Caminhada,2024-02-04,110.80373554036495,True,5
10590,610,8322,0,Caminhada,2024-02-05,163.31723903061163,True,6
10591,610,13654,0,Caminhada,2024-02-06,164.26695432176433,True,6
10592,610,13214,0,Caminhada,2024-02-07,285.40798841753207,True,6
10593,25,8238,0,Crossfit,2023-12-06,903.067965530718,True,49
10594,25,14428,0,Crossfit,2023-12-07,801.2066830583074,True,49
10595,25,13597,0,Crossfit,2023-12-08,906.0405565608514,True,49
10596,25,14229,0,Crossfit,2023-12-09,888.9799737473459,True,49
10597,25,14393,0,Crossfit,2023-12-10,933.0879159464076,True,49
10598,25,13310,0,Crossfit,2023-12-11,878.1301812764289,True,50
10599,25,10449,0,Crossfit,2023-12-12,662.2995824618076,True,50
10600,25,9843,0,Crossfit,2023-12-13,508.6801912827757,True,50
10601,284,7293,0,Meditação,2024-03-13,33.24880869232592,True,11
10602,284,9948,0,Meditação,2024-03-14,26.371609019091466,True,11
10603,284,7115,0,Meditação,2024-03-15,48.89672109711369,True,11
10604,284,13247,0,Meditação,2024-03-16,20.49899954985382,True,11
10605,284,11195,0,Meditação,2024-03-17,33.362146427007204,True,11
10606,284,12081,0,Meditação,2024-03-18,32.58965880903226,True,12
10607,284,6809,0,Meditação,2024-03-19,20.70828797281337,True,12
10608,284,12118,0,Meditação,2024-03-20,36.971029534420126,True,12
10609,881,5060,0,Corrida,2024-04-24,725.7704626960071,True,17
10610,881,13579,0,Corrida,2024-04-25,426.4067264265042,True,17
10611,881,9895,0,Corrida,2024-04-26,670.3949575832825,True,17
10612,881,14819,0,Corrida,2024-04-27,568.8584533059741,True,17
10613,881,7752,0,Corrida,2024-04-28,679.9981930873307,True,17
10614,881,13176,0,Corrida,2024-04-29,765.4985999507333,True,18
10615,881,7002,0,Corrida,2024-04-30,490.7682105473149,True,18
10616,881,6524,0,Corrida,2024-05-01,590.4895404234252,True,18
10617,301,7456,0,Meditação,2024-06-26,22.262807289340103,True,26
10618,301,13435,0,Meditação,2024-06-27,23.619115451439534,True,26
10619,301,11047,0,Meditação,2024-06-28,14.94456206448277,True,26
10620,301,14720,0,Meditação,2024-06-29,39.00329941972325,True,26
10621,301,7173,0,Meditação,2024-06-30,14.036494641373704,True,26
10622,301,11743,0,Meditação,2024-07-01,34.25822745453995,True,27
10623,301,6621,0,Meditação,2024-07-02,15.689279483070798,True,27
10624,301,13249,0,Meditação,2024-07-03,45.53068624403673,True,27
10625,68,12671,0,Corrida,2023-08-23,694.7299292648888,True,34
10626,68,8355,0,Corrida,2023-08-24,602.6882275086034,True,34
10627,68,7255,0,Corrida,2023-08-25,411.43719567442696,True,34
10628,68,12660,0,Corrida,2023-08-26,529.4747125357259,True,34
10629,68,10755,0,Corrida,2023-08-27,592.5018964460485,True,34
10630,68,5571,0,Corrida,2023-08-28,468.06042738255337,True,35
10631,68,7579,0,Corrida,2023-08-29,778.4209449334328,True,35
10632,68,5350,0,Corrida,2023-08-30,584.6004994314966,True,35
10633,7,10750,0,Corrida,2024-04-24,695.5304896951245,True,17
10634,7,7691,0,Corrida,2024-04-25,426.8116197992911,True,17
10635,7,8320,0,Corrida,2024-04-26,526.8626035852035,True,17
10636,7,6880,0,Corrida,2024-04-27,511.4995756624644,True,17
10637,7,10616,0,Corrida,2024-04-28,414.3243871219466,True,17
10638,7,10140,0,Corrida,2024-04-29,669.5273437708665,True,18
10639,7,9420,0,Corrida,2024-04-30,433.4149123615432,True,18
10640,7,6753,0,Corrida,2024-05-01,724.714495164965,True,18
10641,817,6195,0,Corrida,2023-08-23,427.49334496424495,True,34
10642,817,12358,0,Corrida,2023-08-24,711.1549450243843,True,34
10643,817,13625,0,Corrida,2023-08-25,785.7807554799989,True,34
10644,817,12406,0,Corrida,2023-08-26,664.0874654456511,True,34
10645,817,9257,0,Corrida,2023-08-27,711.0961527975403,True,34
10646,817,13833,0,Corrida,2023-08-28,763.1748492986974,True,35
10647,817,14648,0,Corrida,2023-08-29,401.7952459272632,True,35
10648,817,12034,0,Corrida,2023-08-30,422.14582118307607,True,35
10649,83,8632,0,Corrida,2024-02-28,471.415664735396,True,9
10650,83,13928,0,Corrida,2024-02-29,798.5643362549686,True,9
10651,83,11316,0,Corrida,2024-03-01,796.2145358150656,True,9
10652,83,8739,0,Corrida,2024-03-02,759.844940117558,True,9
10653,83,7207,0,Corrida,2024-03-03,636.6753692366167,True,9
10654,83,14062,0,Corrida,2024-03-04,769.4213930346597,True,10
10655,83,14807,0,Corrida,2024-03-05,669.7923692106611,True,10
10656,83,5107,0,Corrida,2024-03-06,792.3820333544268,True,10
10657,897,8734,0,Meditação,2024-06-12,37.73400856601295,True,24
10658,897,8455,0,Meditação,2024-06-13,49.69045960307546,True,24
10659,897,5306,0,Meditação,2024-06-14,23.480822790453164,True,24
10660,897,13399,0,Meditação,2024-06-15,17.79080187872399,True,24
10661,897,13931,0,Meditação,2024-06-16,17.539207088388878,True,24
10662,897,8659,0,Meditação,2024-06-17,32.51678266946505,True,25
10663,897,7948,0,Meditação,2024-06-18,42.66903916709244,True,25
10664,897,7050,0,Meditação,2024-06-19,44.586772869223566,True,25
10665,650,11489,0,Meditação,2024-03-13,23.82630774204944,True,11
10666,650,5955,0,Meditação,2024-03-14,46.21139519872407,True,11
10667,650,5704,0,Meditação,2024-03-15,44.27992218663448,True,11
10668,650,13699,0,Meditação,2024-03-16,32.48445551520188,True,11
10669,650,9494,0,Meditação,2024-03-17,35.10816397304929,True,11
10670,650,10681,0,Meditação,2024-03-18,12.817834628283324,True,12
10671,650,11867,0,Meditação,2024-03-19,47.59758066134185,True,12
10672,650,6638,0,Meditação,2024-03-20,24.46246981131196,True,12
10673,420,10198,0,Caminhada,2024-02-14,250.72697077292364,True,7
10674,420,8369,0,Caminhada,2024-02-15,275.49571893886787,True,7
10675,420,6234,0,Caminhada,2024-02-16,252.17324385341664,True,7
10676,420,5039,0,Caminhada,2024-02-17,138.7408652929793,True,7
10677,420,14530,0,Caminhada,2024-02-18,183.02439183325544,True,7
10678,420,14907,0,Caminhada,2024-02-19,199.5968374977429,True,8
10679,420,7083,0,Caminhada,2024-02-20,247.63143355603697,True,8
10680,420,12904,0,Caminhada,2024-02-21,251.14070852837173,True,8
10681,73,7265,0,Corrida,2023-12-27,447.479755845683,True,52
10682,73,10024,0,Corrida,2023-12-28,665.1164486397965,True,52
10683,73,10604,0,Corrida,2023-12-29,475.8874908383334,True,52
10684,73,14301,0,Corrida,2023-12-30,523.397230730131,True,52
10685,73,12059,0,Corrida,2023-12-31,766.0553307829384,True,52
10686,73,12934,0,Corrida,2024-01-01,796.8715702824779,True,1
10687,73,10467,0,Corrida,2024-01-02,496.8860720635617,True,1
10688,73,11343,0,Corrida,2024-01-03,755.6106554913733,True,1
10689,237,13348,0,Corrida,2024-06-19,699.0880338549614,True,25
10690,237,6534,0,Corrida,2024-06-20,449.25535416513134,True,25
10691,237,5849,0,Corrida,2024-06-21,510.0872092787296,True,25
